A002,R051,02-03-06,04-19-14,00:00:00,REGULAR,005788559,000451800,04-19-14,04:00:00,REGULAR,005788600,000451800,04-19-14,08:00:00,REGULAR,005788633,000451801,04-19-14,12:00:00,REGULAR,005788813,000451810,04-19-14,16:00:00,REGULAR,005789117,000451814,04-19-14,20:00:00,REGULAR,005789494,000451817,04-20-14,00:00:00,REGULAR,005789791,000451822,04-20-14,04:00:00,REGULAR,005789841,000451822                                                                                                                  
A002,R051,02-03-06,04-20-14,08:00:00,REGULAR,005789861,000451823,04-20-14,12:00:00,REGULAR,005789985,000451829,04-20-14,16:00:00,REGULAR,005790240,000451831,04-20-14,20:00:00,REGULAR,005790493,000451838,04-21-14,00:00:00,REGULAR,005790639,000451840,04-21-14,04:00:00,REGULAR,005790662,000451842,04-21-14,08:00:00,REGULAR,005790792,000451845,04-21-14,11:24:31,DOOR OPEN,005791236,000451854                                                                                                                
A002,R051,02-03-06,04-21-14,11:24:43,DOOR OPEN,005791236,000451854,04-21-14,11:30:07,DOOR CLOSE,005791236,000451854,04-21-14,12:00:00,REGULAR,005791254,000451855,04-21-14,16:00:00,REGULAR,005791611,000451861,04-21-14,20:00:00,REGULAR,005792444,000451865,04-22-14,00:00:00,REGULAR,005792736,000451868,04-22-14,04:00:00,REGULAR,005792759,000451868,04-22-14,08:00:00,REGULAR,005792898,000451874                                                                                                             
A002,R051,02-03-06,04-22-14,12:00:00,REGULAR,005793447,000451886,04-22-14,16:00:00,REGULAR,005793833,000451893,04-22-14,20:00:00,REGULAR,005794694,000451894,04-23-14,00:00:00,REGULAR,005794980,000451897,04-23-14,04:00:00,REGULAR,005795002,000451897,04-23-14,08:00:00,REGULAR,005795178,000451906,04-23-14,12:00:00,REGULAR,005795743,000451911,04-23-14,16:00:00,REGULAR,005796147,000451916                                                                                                                  
A002,R051,02-03-06,04-23-14,20:00:00,REGULAR,005797104,000451922,04-24-14,00:00:00,REGULAR,005797424,000451924,04-24-14,04:00:00,REGULAR,005797449,000451924,04-24-14,08:00:00,REGULAR,005797630,000451932,04-24-14,12:00:00,REGULAR,005798209,000451938,04-24-14,16:00:00,REGULAR,005798605,000451942,04-24-14,20:00:00,REGULAR,005799534,000451947,04-25-14,00:00:00,REGULAR,005799872,000451950                                                                                                                  
A002,R051,02-03-06,04-25-14,04:00:00,REGULAR,005799900,000451950,04-25-14,08:00:00,REGULAR,005800046,000451957,04-25-14,12:00:00,REGULAR,005800583,000451965,04-25-14,16:00:00,REGULAR,005801015,000451971,04-25-14,20:00:00,REGULAR,005801776,000451978                                                                                                                                                                                                                                                            
A002,R051,02-05-00,04-19-14,00:00:00,REGULAR,000001022,000000000,04-19-14,04:00:00,REGULAR,000001022,000000000,04-19-14,08:00:00,REGULAR,000001022,000000000,04-19-14,12:00:00,REGULAR,000001022,000000000,04-19-14,16:00:00,REGULAR,000001022,000000000,04-19-14,20:00:00,REGULAR,000001022,000000000,04-20-14,00:00:00,REGULAR,000001022,000000000,04-20-14,04:00:00,REGULAR,000001022,000000000                                                                                                                  
A002,R051,02-05-00,04-20-14,08:00:00,REGULAR,000001022,000000000,04-20-14,12:00:00,REGULAR,000001022,000000000,04-20-14,16:00:00,REGULAR,000001022,000000000,04-20-14,20:00:00,REGULAR,000001022,000000000,04-21-14,00:00:00,REGULAR,000001022,000000000,04-21-14,04:00:00,REGULAR,000001022,000000000,04-21-14,08:00:00,REGULAR,000001022,000000000,04-21-14,12:00:00,REGULAR,000001022,000000000                                                                                                                  
A002,R051,02-05-00,04-21-14,16:00:00,REGULAR,000001022,000000000,04-21-14,20:00:00,REGULAR,000001022,000000000,04-22-14,00:00:00,REGULAR,000001022,000000000,04-22-14,04:00:00,REGULAR,000001022,000000000,04-22-14,08:00:00,REGULAR,000001022,000000000,04-22-14,12:00:00,REGULAR,000001023,000000000,04-22-14,16:00:00,REGULAR,000001024,000000000,04-22-14,20:00:00,REGULAR,000001024,000000000                                                                                                                  
A002,R051,02-05-00,04-23-14,00:00:00,REGULAR,000001024,000000000,04-23-14,04:00:00,REGULAR,000001024,000000000,04-23-14,08:00:00,REGULAR,000001024,000000000,04-23-14,12:00:00,REGULAR,000001024,000000000,04-23-14,16:00:00,REGULAR,000001024,000000000,04-23-14,20:00:00,REGULAR,000001024,000000000,04-24-14,00:00:00,REGULAR,000001024,000000000,04-24-14,04:00:00,REGULAR,000001024,000000000                                                                                                                  
